Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Msa,"Lewistown, PA",PA,,,2022-04-30,5.0
Msa,"Lexington, KY",KY,,,2022-04-30,7.9
Msa,"Lexington, NE",NE,,,2022-04-30,6.4
Msa,"Liberal, KS",KS,,,2022-04-30,5.1
Msa,"Lima, OH",OH,,,2022-04-30,12.0
Msa,"Lincoln, IL",IL,,,2022-04-30,4.8
Msa,"Lincoln, NE",NE,,,2022-04-30,11.7
Msa,"Little Rock, AR",AR,,,2022-04-30,6.7
Msa,"Lock Haven, PA",PA,,,2022-04-30,5.8
Msa,"Logan, ID",UT,,,2022-04-30,12.2
Msa,"Logan, WV",WV,,,2022-04-30,4.9
Msa,"Logansport, IN",IN,,,2022-04-30,6.0
Msa,"London, KY",KY,,,2022-04-30,5.8
Msa,"Longview, TX",TX,,,2022-04-30,8.2
Msa,"Longview, WA",WA,,,2022-04-30,13.4
Msa,"Los Alamos, NM",NM,,,2022-04-30,7.7
Msa,"Los Angeles-Long Beach-Anaheim, CA",CA,,,2022-04-30,12.4
Msa,"Louisville-Jefferson County, KY",KY,,,2022-04-30,10.4
Msa,"Lubbock, TX",TX,,,2022-04-30,9.5
Msa,"Ludington, MI",MI,,,2022-04-30,5.3
Msa,"Lufkin, TX",TX,,,2022-04-30,5.5
Msa,"Lumberton, NC",NC,,,2022-04-30,7.0
Msa,"Lynchburg, VA",VA,,,2022-04-30,9.4
Msa,"Macomb, IL",IL,,,2022-04-30,5.0
Msa,"Macon-Bibb County, GA",GA,,,2022-04-30,9.1
Msa,"Madera, CA",CA,,,2022-04-30,16.0
Msa,"Madison, IN",IN,,,2022-04-30,8.1
Msa,"Madison, WI",WI,,,2022-04-30,9.7
Msa,"Madisonville, KY",KY,,,2022-04-30,5.2
Msa,"Magnolia, AR",AR,,,2022-04-30,9.2
Msa,"Malone, NY",NY,,,2022-04-30,7.6
Msa,"Malvern, AR",AR,,,2022-04-30,7.4
Msa,"Manchester, NH",NH,,,2022-04-30,17.6
Msa,"Manhattan, KS",KS,,,2022-04-30,4.2
Msa,"Manitowoc, WI",WI,,,2022-04-30,11.1
Msa,"Mankato, MN",MN,,,2022-04-30,6.4
Msa,"Mansfield, OH",OH,,,2022-04-30,12.6
Msa,"Marietta, OH",OH,,,2022-04-30,7.5
Msa,"Marinette, WI",WI,,,2022-04-30,6.7
Msa,"Marion, IN",IN,,,2022-04-30,9.2
Msa,"Marion, NC",NC,,,2022-04-30,10.9
Msa,"Marion, OH",OH,,,2022-04-30,6.5
Msa,"Marquette, MI",MI,,,2022-04-30,5.4
Msa,"Marshall, MN",MN,,,2022-04-30,5.4
Msa,"Marshall, MO",MO,,,2022-04-30,12.5
Msa,"Marshall, TX",TX,,,2022-04-30,1.1
Msa,"Marshalltown, IA",IA,,,2022-04-30,5.9
Msa,"Martin, TN",TN,,,2022-04-30,5.7
Msa,"Martinsville, VA",VA,,,2022-04-30,5.8
Msa,"Maryville, MO",MO,,,2022-04-30,1.6
Msa,"Mason City, IA",IA,,,2022-04-30,5.8
Msa,"Mayfield, KY",KY,,,2022-04-30,5.0
Msa,"Maysville, KY",KY,,,2022-04-30,6.2
Msa,"McAlester, OK",OK,,,2022-04-30,5.7
Msa,"McAllen, TX",TX,,,2022-04-30,8.0
Msa,"McComb, MS",MS,,,2022-04-30,6.4
Msa,"McMinnville, TN",TN,,,2022-04-30,2.9
Msa,"McPherson, KS",KS,,,2022-04-30,6.3
Msa,"Meadville, PA",PA,,,2022-04-30,5.6
Msa,"Medford, OR",OR,,,2022-04-30,12.5
Msa,"Melbourne, FL",FL,,,2022-04-30,11.4
Msa,"Memphis, TN",TN,,,2022-04-30,12.1
Msa,"Menomonie, WI",WI,,,2022-04-30,6.1
Msa,"Merced, CA",CA,,,2022-04-30,14.9
Msa,"Meridian, MS",MS,,,2022-04-30,2.5
Msa,"Merrill, WI",WI,,,2022-04-30,5.6
Msa,"Mexico, MO",MO,,,2022-04-30,6.5
Msa,"Miami, OK",OK,,,2022-04-30,7.5
Msa,"Miami-Fort Lauderdale, FL",FL,,,2022-04-30,9.8
Msa,"Michigan City, IN",IN,,,2022-04-30,9.7
Msa,"Middlesborough, KY",KY,,,2022-04-30,6.7
Msa,"Midland, MI",MI,,,2022-04-30,6.4
Msa,"Midland, TX",TX,,,2022-04-30,0.9
Msa,"Milledgeville, GA",GA,,,2022-04-30,4.9
Msa,"Milwaukee, WI",WI,,,2022-04-30,12.1
Msa,"Mineral Wells, TX",TX,,,2022-04-30,7.4
Msa,"Minneapolis-St Paul, MN",MN,,,2022-04-30,8.0
Msa,"Minot, ND",ND,,,2022-04-30,3.0
Msa,"Missoula, MT",MT,,,2022-04-30,22.6
Msa,"Mitchell, SD",SD,,,2022-04-30,6.5
Msa,"Moberly, MO",MO,,,2022-04-30,6.5
Msa,"Mobile, AL",AL,,,2022-04-30,11.0
Msa,"Modesto, CA",CA,,,2022-04-30,11.4
Msa,"Monroe, LA",LA,,,2022-04-30,3.5
Msa,"Monroe, MI",MI,,,2022-04-30,8.9
Msa,"Montgomery, AL",AL,,,2022-04-30,7.4
Msa,"Montrose, CO",CO,,,2022-04-30,8.4
Msa,"Morehead City, NC",NC,,,2022-04-30,8.7
Msa,"Morgan City, LA",LA,,,2022-04-30,5.7
Msa,"Morgantown, WV",WV,,,2022-04-30,8.4
Msa,"Morristown, TN",TN,,,2022-04-30,12.5
Msa,"Moscow, ID",ID,,,2022-04-30,10.0
Msa,"Moses Lake, WA",WA,,,2022-04-30,10.5
Msa,"Moultrie, GA",GA,,,2022-04-30,4.6
Msa,"Mount Airy, NC",NC,,,2022-04-30,7.1
Msa,"Mount Pleasant, MI",MI,,,2022-04-30,4.9
Msa,"Mount Pleasant, TX",TX,,,2022-04-30,7.0
Msa,"Mount Sterling, KY",KY,,,2022-04-30,4.3
Msa,"Mount Vernon, IL",IL,,,2022-04-30,4.4
Msa,"Mount Vernon, OH",OH,,,2022-04-30,8.3
Msa,"Mount Vernon, WA",WA,,,2022-04-30,16.0
Msa,"Mountain Home, AR",AR,,,2022-04-30,12.1
Msa,"Mountain Home, ID",ID,,,2022-04-30,11.8
Msa,"Muncie, IN",IN,,,2022-04-30,11.0
Msa,"Murray, KY",KY,,,2022-04-30,7.5
Msa,"Muscatine, IA",IA,,,2022-04-30,5.5
Msa,"Muskegon, MI",MI,,,2022-04-30,16.5
Msa,"Muskogee, OK",OK,,,2022-04-30,4.1
Msa,"Myrtle Beach, SC",SC,,,2022-04-30,10.1
Msa,"Nacogdoches, TX",TX,,,2022-04-30,5.8
Msa,"Napa, CA",CA,,,2022-04-30,7.8
Msa,"Naples, FL",FL,,,2022-04-30,16.0
Msa,"Nashville, TN",TN,,,2022-04-30,11.9
Msa,"Natchez, MS",MS,,,2022-04-30,2.8
Msa,"Natchitoches, LA",LA,,,2022-04-30,5.9
Msa,"New Bern, NC",NC,,,2022-04-30,8.7
Msa,"New Castle, IN",IN,,,2022-04-30,8.1
Msa,"New Castle, PA",PA,,,2022-04-30,13.8
Msa,"New Haven, CT",CT,,,2022-04-30,14.3
Msa,"New London, CT",CT,,,2022-04-30,12.0
Msa,"New Orleans, LA",LA,,,2022-04-30,7.4
Msa,"New Philadelphia, OH",OH,,,2022-04-30,5.7
Msa,"New Ulm, MN",MN,,,2022-04-30,5.1
Msa,"New York, NY",NY,,,2022-04-30,8.5
Msa,"Newberry, SC",SC,,,2022-04-30,5.9
Msa,"Newport, OR",OR,,,2022-04-30,12.0
Msa,"Newport, TN",TN,,,2022-04-30,5.1
Msa,"Newton, IA",IA,,,2022-04-30,5.8
Msa,"Niles, MI",MI,,,2022-04-30,9.5
Msa,"Nogales, AZ",AZ,,,2022-04-30,9.5
Msa,"Norfolk, NE",NE,,,2022-04-30,6.7
Msa,"North Platte, NE",NE,,,2022-04-30,5.4
Msa,"North Port-Sarasota-Bradenton, FL",FL,,,2022-04-30,12.6
Msa,"North Vernon, IN",IN,,,2022-04-30,6.9
Msa,"North Wilkesboro, NC",NC,,,2022-04-30,7.0
Msa,"Norwalk, OH",OH,,,2022-04-30,7.6
Msa,"Oak Harbor, WA",WA,,,2022-04-30,13.9
Msa,"Ocala, FL",FL,,,2022-04-30,15.0
Msa,"Ocean City, NJ",NJ,,,2022-04-30,12.2
Msa,"Odessa, TX",TX,,,2022-04-30,1.6
Msa,"Ogden, UT",UT,,,2022-04-30,18.6
Msa,"Ogdensburg, NY",NY,,,2022-04-30,22.4
Msa,"Oil City, PA",PA,,,2022-04-30,5.1
Msa,"Okeechobee, FL",FL,,,2022-04-30,-11.5
Msa,"Oklahoma City, OK",OK,,,2022-04-30,10.4
Msa,"Olean, NY",NY,,,2022-04-30,4.4
Msa,"Olympia, WA",WA,,,2022-04-30,16.8
Msa,"Omaha, NE",NE,,,2022-04-30,11.4
Msa,"Oneonta, NY",NY,,,2022-04-30,6.4
Msa,"Ontario, OR",OR,,,2022-04-30,10.9
Msa,"Opelousas, LA",LA,,,2022-04-30,7.6
Msa,"Orangeburg, SC",SC,,,2022-04-30,3.6
Msa,"Orlando, FL",FL,,,2022-04-30,10.0
Msa,"Oshkosh, WI",WI,,,2022-04-30,13.2
Msa,"Oskaloosa, IA",IA,,,2022-04-30,3.3
Msa,"Othello, WA",WA,,,2022-04-30,8.1
Msa,"Ottawa, IL",IL,,,2022-04-30,8.2
Msa,"Ottawa, KS",KS,,,2022-04-30,8.2
Msa,"Ottumwa, IA",IA,,,2022-04-30,4.4
Msa,"Owatonna, MN",MN,,,2022-04-30,-11.4
Msa,"Owensboro, KY",KY,,,2022-04-30,7.9
Msa,"Owosso, MI",MI,,,2022-04-30,5.8
Msa,"Oxford, MS",MS,,,2022-04-30,6.7
Msa,"Oxford, NC",NC,,,2022-04-30,13.0
Msa,"Ozark, AL",AL,,,2022-04-30,5.9
Msa,"Paducah, KY",KY,,,2022-04-30,6.9
Msa,"Pahrump, NV",NV,,,2022-04-30,14.1
Msa,"Palatka, FL",FL,,,2022-04-30,9.6
Msa,"Palestine, TX",TX,,,2022-04-30,6.5
Msa,"Pampa, TX",TX,,,2022-04-30,5.4
Msa,"Panama City, FL",FL,,,2022-04-30,11.7
Msa,"Paragould, AR",AR,,,2022-04-30,7.9
Msa,"Paris, TN",TN,,,2022-04-30,5.9
Msa,"Paris, TX",TX,,,2022-04-30,7.3
Msa,"Parkersburg, WV",WV,,,2022-04-30,5.3
Msa,"Parsons, KS",KS,,,2022-04-30,9.8
Msa,"Payson, AZ",AZ,,,2022-04-30,10.9
Msa,"Pecos, TX",TX,,,2022-04-30,11.4
Msa,"Pensacola, FL",FL,,,2022-04-30,11.5
Msa,"Peoria, IL",IL,,,2022-04-30,7.3
Msa,"Peru, IN",IN,,,2022-04-30,5.9
Msa,"Philadelphia, PA",PA,,,2022-04-30,10.7
Msa,"Phoenix, AZ",AZ,,,2022-04-30,14.3
Msa,"Picayune, MS",MS,,,2022-04-30,6.5
Msa,"Pierre, SD",SD,,,2022-04-30,5.9
Msa,"Pine Bluff, AR",AR,,,2022-04-30,7.1
Msa,"Pinehurst-Southern Pines, NC",NC,,,2022-04-30,12.9
Msa,"Pittsburg, KS",KS,,,2022-04-30,4.8
Msa,"Pittsburgh, PA",PA,,,2022-04-30,10.5
Msa,"Pittsfield, MA",MA,,,2022-04-30,10.5
Msa,"Plainview, TX",TX,,,2022-04-30,1.3
Msa,"Platteville, WI",WI,,,2022-04-30,6.1
Msa,"Plattsburgh, NY",NY,,,2022-04-30,9.1
Msa,"Plymouth, IN",IN,,,2022-04-30,5.1
Msa,"Pocatello, ID",ID,,,2022-04-30,14.5
Msa,"Point Pleasant, WV",WV,,,2022-04-30,5.2
Msa,"Ponca City, OK",OK,,,2022-04-30,-1.9
Msa,"Pontiac, IL",IL,,,2022-04-30,3.7
Msa,"Poplar Bluff, MO",MO,,,2022-04-30,5.4
Msa,"Port Angeles, WA",WA,,,2022-04-30,15.2
Msa,"Port Clinton, OH",OH,,,2022-04-30,6.6
Msa,"Port Lavaca, TX",TX,,,2022-04-30,6.6
Msa,"Port St. Lucie, FL",FL,,,2022-04-30,16.6
Msa,"Portales, NM",NM,,,2022-04-30,6.6
Msa,"Portland, ME",ME,,,2022-04-30,15.4
Msa,"Portland, OR",OR,,,2022-04-30,13.7
Msa,"Portsmouth, OH",OH,,,2022-04-30,3.9
Msa,"Pottsville, PA",PA,,,2022-04-30,16.9
Msa,"Prescott, AZ",AZ,,,2022-04-30,18.8
Msa,"Price, UT",UT,,,2022-04-30,11.8
Msa,"Prineville, OR",OR,,,2022-04-30,10.1
Msa,"Providence, RI",RI,,,2022-04-30,11.4
Msa,"Provo, UT",UT,,,2022-04-30,17.9
Msa,"Pueblo, CO",CO,,,2022-04-30,14.7
Msa,"Pullman, WA",WA,,,2022-04-30,7.1
Msa,"Punta Gorda, FL",FL,,,2022-04-30,15.6
Msa,"Quincy, IL",IL,,,2022-04-30,5.2
Msa,"Racine, WI",WI,,,2022-04-30,7.5
Msa,"Raleigh, NC",NC,,,2022-04-30,12.8
Msa,"Rapid City, SD",SD,,,2022-04-30,12.3
Msa,"Raymondville, TX",TX,,,2022-04-30,3.6
Msa,"Reading, PA",PA,,,2022-04-30,10.8
Msa,"Red Bluff, CA",CA,,,2022-04-30,11.4
Msa,"Red Wing, MN",MN,,,2022-04-30,2.1
Msa,"Redding, CA",CA,,,2022-04-30,13.3
Msa,"Reno, NV",NV,,,2022-04-30,16.9
Msa,"Rexburg, ID",ID,,,2022-04-30,10.6
Msa,"Richmond, IN",IN,,,2022-04-30,2.8
Msa,"Richmond, KY",KY,,,2022-04-30,6.9
Msa,"Richmond, VA",VA,,,2022-04-30,10.1
Msa,"Rio Grande City, TX",TX,,,2022-04-30,5.9
Msa,"Riverside, CA",CA,,,2022-04-30,15.4
Msa,"Riverton, WY",WY,,,2022-04-30,5.8
Msa,"Roanoke Rapids, NC",NC,,,2022-04-30,7.0
Msa,"Roanoke, VA",VA,,,2022-04-30,10.3
Msa,"Rochelle, IL",IL,,,2022-04-30,4.6
Msa,"Rochester, MN",MN,,,2022-04-30,7.3
Msa,"Rochester, NY",NY,,,2022-04-30,11.3
Msa,"Rock Springs, WY",WY,,,2022-04-30,5.2
Msa,"Rockford, IL",IL,,,2022-04-30,14.5
Msa,"Rockingham, NC",NC,,,2022-04-30,8.1
Msa,"Rocky Mount, NC",NC,,,2022-04-30,11.2
Msa,"Rolla, MO",MO,,,2022-04-30,6.4
Msa,"Rome, GA",GA,,,2022-04-30,10.1
Msa,"Roseburg, OR",OR,,,2022-04-30,14.6
Msa,"Roswell, NM",NM,,,2022-04-30,8.6
Msa,"Russellville, AR",AR,,,2022-04-30,8.7
Msa,"Ruston, LA",LA,,,2022-04-30,5.6
Msa,"Rutland, VT",VT,,,2022-04-30,12.3
Msa,"Sacramento, CA",CA,,,2022-04-30,14.3
Msa,"Safford, AZ",AZ,,,2022-04-30,8.9
Msa,"Saginaw, MI",MI,,,2022-04-30,12.4
Msa,"Salem, OH",OH,,,2022-04-30,8.5
Msa,"Salem, OR",OR,,,2022-04-30,13.4
Msa,"Salina, KS",KS,,,2022-04-30,5.8
Msa,"Salinas, CA",CA,,,2022-04-30,10.0
Msa,"Salisbury, MD",DE,,,2022-04-30,16.0
Msa,"Salt Lake City, UT",UT,,,2022-04-30,16.9
Msa,"San Angelo, TX",TX,,,2022-04-30,5.8
Msa,"San Antonio, TX",TX,,,2022-04-30,12.3
Msa,"San Diego, CA",CA,,,2022-04-30,15.4
Msa,"San Francisco, CA",CA,,,2022-04-30,14.1
Msa,"San Jose, CA",CA,,,2022-04-30,11.2
Msa,"San Luis Obispo, CA",CA,,,2022-04-30,8.1
Msa,"Sandpoint, ID",ID,,,2022-04-30,12.2
Msa,"Sandusky, OH",OH,,,2022-04-30,7.2
Msa,"Sanford, NC",NC,,,2022-04-30,7.6
Msa,"Santa Cruz, CA",CA,,,2022-04-30,17.2
Msa,"Santa Fe, NM",NM,,,2022-04-30,10.8
Msa,"Santa Maria-Santa Barbara, CA",CA,,,2022-04-30,10.1
Msa,"Santa Rosa, CA",CA,,,2022-04-30,10.4
Msa,"Sault Ste. Marie, MI",MI,,,2022-04-30,5.1
Msa,"Savannah, GA",GA,,,2022-04-30,11.3
Msa,"Sayre, PA",PA,,,2022-04-30,5.3
Msa,"Scottsbluff, NE",NE,,,2022-04-30,5.6
Msa,"Scottsboro, AL",AL,,,2022-04-30,3.4
Msa,"Scranton, PA",PA,,,2022-04-30,9.7
Msa,"Searcy, AR",AR,,,2022-04-30,8.4
Msa,"Seattle, WA",WA,,,2022-04-30,14.8
Msa,"Sebring, FL",FL,,,2022-04-30,13.0
Msa,"Sedalia, MO",MO,,,2022-04-30,7.7
Msa,"Selinsgrove, PA",PA,,,2022-04-30,5.8
Msa,"Selma, AL",AL,,,2022-04-30,4.6
Msa,"Seneca Falls, NY",NY,,,2022-04-30,7.6
Msa,"Seneca, SC",SC,,,2022-04-30,10.2
Msa,"Sevierville, TN",TN,,,2022-04-30,19.6
Msa,"Seymour, IN",IN,,,2022-04-30,6.8
Msa,"Shawano, WI",WI,,,2022-04-30,6.0
Msa,"Shawnee, OK",OK,,,2022-04-30,1.3
Msa,"Sheboygan, WI",WI,,,2022-04-30,7.1
Msa,"Shelby, NC",NC,,,2022-04-30,8.3
Msa,"Shelbyville, TN",TN,,,2022-04-30,8.9
Msa,"Shelton, WA",WA,,,2022-04-30,21.5
Msa,"Sheridan, WY",WY,,,2022-04-30,6.1
Msa,"Sherman, TX",TX,,,2022-04-30,12.4
Msa,"Show Low, AZ",AZ,,,2022-04-30,15.3
Msa,"Shreveport, LA",LA,,,2022-04-30,5.6
Msa,"Sidney, OH",OH,,,2022-04-30,7.4
Msa,"Sierra Vista, AZ",AZ,,,2022-04-30,11.2
Msa,"Sikeston, MO",MO,,,2022-04-30,5.7
Msa,"Silver City, NM",NM,,,2022-04-30,4.9
Msa,"Sioux City, IA",IA,,,2022-04-30,10.5
Msa,"Sioux Falls, SD",SD,,,2022-04-30,9.4
Msa,"Snyder, TX",TX,,,2022-04-30,6.4
Msa,"Somerset, KY",KY,,,2022-04-30,5.9
Msa,"Somerset, PA",PA,,,2022-04-30,5.1
Msa,"Sonora, CA",CA,,,2022-04-30,18.9
Msa,"South Bend, IN",IN,,,2022-04-30,8.6
Msa,"Spartanburg, SC",SC,,,2022-04-30,14.1
Msa,"Spearfish, SD",SD,,,2022-04-30,7.0
Msa,"Spencer, IA",IA,,,2022-04-30,5.8
Msa,"Spirit Lake, IA",IA,,,2022-04-30,6.1
Msa,"Spokane, WA",WA,,,2022-04-30,18.7
Msa,"Springfield, IL",IL,,,2022-04-30,4.5
Msa,"Springfield, MA",MA,,,2022-04-30,9.6
Msa,"Springfield, MO",MO,,,2022-04-30,8.6
Msa,"Springfield, OH",OH,,,2022-04-30,8.6
Msa,"St. Cloud, MN",MN,,,2022-04-30,8.2
Msa,"St. George, UT",UT,,,2022-04-30,21.2
Msa,"St. Joseph, MO",MO,,,2022-04-30,8.6
Msa,"St. Louis, MO",MO,,,2022-04-30,11.9
Msa,"St. Marys, GA",GA,,,2022-04-30,7.3
Msa,"Stamford, CT",CT,,,2022-04-30,10.0
Msa,"Starkville, MS",MS,,,2022-04-30,3.8
Msa,"State College, PA",PA,,,2022-04-30,4.3
Msa,"Statesboro, GA",GA,,,2022-04-30,5.4
Msa,"Staunton, VA",VA,,,2022-04-30,6.3
Msa,"Steamboat Springs, CO",CO,,,2022-04-30,10.6
Msa,"Stephenville, TX",TX,,,2022-04-30,7.6
Msa,"Sterling, CO",CO,,,2022-04-30,6.4
Msa,"Sterling, IL",IL,,,2022-04-30,3.7
Msa,"Stevens Point, WI",WI,,,2022-04-30,5.9
Msa,"Stillwater, OK",OK,,,2022-04-30,0.9
Msa,"Stockton, CA",CA,,,2022-04-30,10.8
Msa,"Storm Lake, IA",IA,,,2022-04-30,3.7
Msa,"Sturgis, MI",MI,,,2022-04-30,8.4
Msa,"Sulphur Springs, TX",TX,,,2022-04-30,6.8
Msa,"Summerville, GA",GA,,,2022-04-30,2.7
Msa,"Summit Park, UT",UT,,,2022-04-30,11.7
Msa,"Sumter, SC",SC,,,2022-04-30,6.6
Msa,"Sunbury, PA",PA,,,2022-04-30,5.4
Msa,"Susanville, CA",CA,,,2022-04-30,8.4
Msa,"Sweetwater, TX",TX,,,2022-04-30,0.8
Msa,"Syracuse, NY",NY,,,2022-04-30,11.5
Msa,"Tahlequah, OK",OK,,,2022-04-30,9.1
Msa,"Talladega, AL",AL,,,2022-04-30,6.5
Msa,"Tallahassee, FL",FL,,,2022-04-30,8.8
Msa,"Tampa, FL",FL,,,2022-04-30,13.5
Msa,"Taos, NM",NM,,,2022-04-30,8.9
Msa,"Taylorville, IL",IL,,,2022-04-30,3.8
Msa,"Terre Haute, IN",IN,,,2022-04-30,6.0
Msa,"Texarkana, TX",TX,,,2022-04-30,6.8
Msa,"The Dalles, OR",OR,,,2022-04-30,8.7
Msa,"The Villages, FL",FL,,,2022-04-30,5.4
Msa,"Thomaston, GA",GA,,,2022-04-30,6.3
Msa,"Thomasville, GA",GA,,,2022-04-30,5.7
Msa,"Tiffin, OH",OH,,,2022-04-30,7.8
Msa,"Tifton, GA",GA,,,2022-04-30,4.6
Msa,"Toccoa, GA",GA,,,2022-04-30,4.4
Msa,"Toledo, OH",OH,,,2022-04-30,13.8
Msa,"Topeka, KS",KS,,,2022-04-30,11.9
Msa,"Torrington, CT",CT,,,2022-04-30,14.7
Msa,"Traverse City, MI",MI,,,2022-04-30,13.3
Msa,"Trenton, NJ",NJ,,,2022-04-30,12.2
Msa,"Troy, AL",AL,,,2022-04-30,5.8
Msa,"Truckee, CA",CA,,,2022-04-30,10.8
Msa,"Tucson, AZ",AZ,,,2022-04-30,11.3
Msa,"Tullahoma, TN",TN,,,2022-04-30,11.1
Msa,"Tulsa, OK",OK,,,2022-04-30,9.8
Msa,"Tupelo, MS",MS,,,2022-04-30,7.5
Msa,"Tuscaloosa, AL",AL,,,2022-04-30,9.9
Msa,"Twin Falls, ID",ID,,,2022-04-30,16.0
Msa,"Tyler, TX",TX,,,2022-04-30,8.8
Msa,"Ukiah, CA",CA,,,2022-04-30,15.9
Msa,"Union City, TN",TN,,,2022-04-30,7.0
Msa,"Urban Honolulu, HI",HI,,,2022-04-30,9.6
Msa,"Urbana, OH",OH,,,2022-04-30,8.4
Msa,"Utica, NY",NY,,,2022-04-30,16.7
Msa,"Uvalde, TX",TX,,,2022-04-30,6.8
Msa,"Valdosta, GA",GA,,,2022-04-30,9.9
Msa,"Vallejo, CA",CA,,,2022-04-30,13.2
Msa,"Valley, AL",AL,,,2022-04-30,7.0
Msa,"Van Wert, OH",OH,,,2022-04-30,5.6
Msa,"Ventura, CA",CA,,,2022-04-30,10.8
Msa,"Vermillion, SD",SD,,,2022-04-30,6.1
Msa,"Vernal, UT",UT,,,2022-04-30,6.5
Msa,"Vernon, TX",TX,,,2022-04-30,2.9
Msa,"Vero Beach, FL",FL,,,2022-04-30,7.2
Msa,"Vicksburg, MS",MS,,,2022-04-30,5.6
Msa,"Vidalia, GA",GA,,,2022-04-30,6.5
Msa,"Vincennes, IN",IN,,,2022-04-30,6.9
Msa,"Vineland, NJ",NJ,,,2022-04-30,14.8
Msa,"Vineyard Haven, MA",MA,,,2022-04-30,5.7
Msa,"Virginia Beach, VA",VA,,,2022-04-30,10.5
Msa,"Visalia, CA",CA,,,2022-04-30,11.3
Msa,"Wabash, IN",IN,,,2022-04-30,7.6
Msa,"Waco, TX",TX,,,2022-04-30,14.7
Msa,"Wahpeton, ND",ND,,,2022-04-30,4.4
Msa,"Walla Walla, WA",WA,,,2022-04-30,11.3
Msa,"Wapakoneta, OH",OH,,,2022-04-30,7.0
Msa,"Warner Robins, GA",GA,,,2022-04-30,8.3
Msa,"Warren, PA",PA,,,2022-04-30,2.8
Msa,"Warrensburg, MO",MO,,,2022-04-30,13.8
Msa,"Warsaw, IN",IN,,,2022-04-30,10.6
Msa,"Washington Court House, OH",OH,,,2022-04-30,7.4
Msa,"Washington, DC",DC,,,2022-04-30,11.8
Msa,"Washington, IN",IN,,,2022-04-30,6.6
Msa,"Washington, NC",NC,,,2022-04-30,7.2
Msa,"Waterloo, IA",IA,,,2022-04-30,6.1
Msa,"Watertown, NY",NY,,,2022-04-30,5.1
Msa,"Watertown, SD",SD,,,2022-04-30,7.0
Msa,"Watertown, WI",WI,,,2022-04-30,12.1
Msa,"Wauchula, FL",FL,,,2022-04-30,8.0
Msa,"Wausau, WI",WI,,,2022-04-30,6.6
Msa,"Waycross, GA",GA,,,2022-04-30,6.5
Msa,"Weatherford, OK",OK,,,2022-04-30,5.6
Msa,"Weirton, OH",OH,,,2022-04-30,5.9
Msa,"Wenatchee, WA",WA,,,2022-04-30,10.5
Msa,"West Plains, MO",MO,,,2022-04-30,5.8
Msa,"Wheeling, OH",OH,,,2022-04-30,6.1
Msa,"Whitewater, WI",WI,,,2022-04-30,12.3
Msa,"Wichita Falls, TX",TX,,,2022-04-30,7.6
Msa,"Wichita, KS",KS,,,2022-04-30,7.4
Msa,"Williamsport, PA",PA,,,2022-04-30,7.3
Msa,"Williston, ND",ND,,,2022-04-30,2.4
Msa,"Willmar, MN",MN,,,2022-04-30,5.7
Msa,"Wilmington, NC",NC,,,2022-04-30,13.0
Msa,"Wilmington, OH",OH,,,2022-04-30,8.0
Msa,"Wilson, NC",NC,,,2022-04-30,7.4
Msa,"Winchester, VA",VA,,,2022-04-30,10.1
Msa,"Winnemucca, NV",NV,,,2022-04-30,2.9
Msa,"Winona, MN",MN,,,2022-04-30,6.1
Msa,"Winston-Salem, NC",NC,,,2022-04-30,12.9
Msa,"Wisconsin Rapids-Marshfield, WI",WI,,,2022-04-30,6.1
Msa,"Woodward, OK",OK,,,2022-04-30,5.6
Msa,"Wooster, OH",OH,,,2022-04-30,11.5
Msa,"Worcester, MA",MA,,,2022-04-30,13.1
Msa,"Worthington, MN",MN,,,2022-04-30,5.8
Msa,"Yakima, WA",WA,,,2022-04-30,16.6
Msa,"Yankton, SD",SD,,,2022-04-30,5.5
Msa,"York, PA",PA,,,2022-04-30,14.9
Msa,"Youngstown, OH",OH,,,2022-04-30,19.1
Msa,"Yuba City, CA",CA,,,2022-04-30,9.3
Msa,"Yuma, AZ",AZ,,,2022-04-30,13.8
Msa,"Zanesville, OH",OH,,,2022-04-30,6.5
Msa,"Zapata, TX",TX,,,2022-04-30,5.9
Zip,00501,NY,Suffolk County,Holtsville,2022-04-30,4.2
Zip,00602,AL,Lee County,Auburn,2022-04-30,5.3
Zip,00606,MO,Newton County,Neosho,2022-04-30,6.1
Zip,00705,UT,Kane County,Aibonito,2022-04-30,4.3
Zip,00734,TX,Midland County,Ponce,2022-04-30,3.0
Zip,00791,NM,San Miguel County,Humacao,2022-04-30,6.1
Zip,00801,UT,Kane County,Charlotte Amalie,2022-04-30,0.2
Zip,00822,LA,Lincoln Parish,Choudrant,2022-04-30,-0.2
Zip,00917,UT,Kane County,San Juan,2022-04-30,12.4
Zip,00953,LA,East Feliciana Parish,Ethel,2022-04-30,-4.9
Zip,01001,MA,Hampden County,Agawam,2022-04-30,7.4
Zip,01002,MA,Hampshire County,Amherst,2022-04-30,6.0
Zip,01005,MA,Worcester County,Barre,2022-04-30,6.2
Zip,01007,MA,Hampshire County,Belchertown,2022-04-30,5.9
Zip,01008,MA,Hampden County,Blandford,2022-04-30,9.2
Zip,01009,TX,Jefferson County,Nome,2022-04-30,3.6
Zip,01010,MA,Hampden County,Brimfield,2022-04-30,8.1
Zip,01011,MA,Hampden County,Chester,2022-04-30,6.8
